OBJECTID,ZONE_CODE,DIV_CODE,AREA_NAME,LOC_NAME,STREET_NAM,BIN_NO,LATITUDE,LONGTITUDE,LONGITUDE_POINT,LATITUDE_POINT,BIN_STATUS
908,W36,CG010,Thiruporur,"Mamallapuram Road, Thiruporur",Mamallapuram Road,CHGL-10156,12.745659,80.192014,80.192014,12.745659,Half Full
909,W36,CG006,Vandalur,"Vandalur Lake Road, Vandalur",Vandalur Lake Road,CHGL-10217,12.898616,80.070966,80.070966,12.898616,Empty
910,W26,CG007,Perungalathur,"Perungalathur Junction, Perungalathur",Perungalathur Junction,CHGL-10808,12.922977,80.106184,80.106184,12.922977,Full
911,W21,CG006,Vandalur,"Vandalur Main Road, Vandalur",Vandalur Main Road,CHGL-10264,12.896576,80.08076,80.08076,12.896576,Full
912,W50,CG010,Pallavaram,"Pallavaram Junction, Pallavaram",Pallavaram Junction,CHGL-10958,12.982643,80.145784,80.145784,12.982643,Half Full
913,W8,CG010,Pallavaram,"Pallavaram Market, Pallavaram",Pallavaram Market,CHGL-10971,12.984406,80.144855,80.144855,12.984406,Full
914,W44,CG003,Urapakkam,"Urapakkam Junction, Urapakkam",Urapakkam Junction,CHGL-10531,12.909025,80.100253,80.100253,12.909025,Half Full
915,W45,CG010,Pallavaram,"Chromepet-Pallavaram Road, Pallavaram",Chromepet-Pallavaram Road,CHGL-10970,12.976011,80.15949,80.15949,12.976011,Empty
916,W43,CG008,Tambaram,"East Tambaram, Tambaram",East Tambaram,CHGL-10422,12.936848,80.122901,80.122901,12.936848,Full
917,W44,CG008,Tambaram,"Tambaram Sanatorium, Tambaram",Tambaram Sanatorium,CHGL-10458,12.920687,80.128641,80.128641,12.920687,Half Full
918,W29,CG008,Tambaram,"West Tambaram, Tambaram",West Tambaram,CHGL-10472,12.935829,80.124138,80.124138,12.935829,Empty
919,W8,CG007,Perungalathur,"GST Road Perungalathur, Perungalathur",GST Road Perungalathur,CHGL-10834,12.925246,80.103897,80.103897,12.925246,Full
920,W1,CG010,Singaperumal Koil,"Bus Stand Road, Singaperumal Koil",Bus Stand Road,CHGL-10631,12.836246,80.10663,80.10663,12.836246,Empty
921,W27,CG005,Maraimalai Nagar,"Bus Stand Road, Maraimalai Nagar",Bus Stand Road,CHGL-10735,12.783866,80.023741,80.023741,12.783866,Full
922,W32,CG005,Maraimalai Nagar,"Railway Station Road, Maraimalai Nagar",Railway Station Road,CHGL-10723,12.798595,80.033497,80.033497,12.798595,Empty
923,W36,CG010,Chromepet,"Bus Depot Road, Chromepet",Bus Depot Road,CHGL-10889,12.96716,80.1491,80.1491,12.96716,Full
924,W23,CG010,Chromepet,"Chromepet Main Road, Chromepet",Chromepet Main Road,CHGL-10868,12.960983,80.134239,80.134239,12.960983,Full
925,W21,CG008,Tambaram,"West Tambaram, Tambaram",West Tambaram,CHGL-10406,12.938717,80.120678,80.120678,12.938717,Full
926,W14,CG001,Navlur,"Navlur Lake Road, Navlur",Navlur Lake Road,CHGL-10032,12.858119,80.238323,80.238323,12.858119,Half Full
927,W32,CG010,Pallavaram,"Pallavaram Junction, Pallavaram",Pallavaram Junction,CHGL-11018,12.980457,80.152867,80.152867,12.980457,Full
928,W5,CG005,Maraimalai Nagar,"Maraimalai Nagar Main Road, Maraimalai Nagar",Maraimalai Nagar Main Road,CHGL-10712,12.790424,80.039635,80.039635,12.790424,Full
929,W41,CG010,Thiruporur,"Thiruporur Temple Street, Thiruporur",Thiruporur Temple Street,CHGL-10192,12.750888,80.198118,80.198118,12.750888,Full
930,W23,CG010,Mambakkam,"Mambakkam Bus Stop, Mambakkam",Mambakkam Bus Stop,CHGL-10339,12.86752,80.117957,80.117957,12.86752,Full
931,W1,CG010,Pallavaram,"Pallavaram Junction, Pallavaram",Pallavaram Junction,CHGL-10974,12.976273,80.148834,80.148834,12.976273,Half Full
932,W14,CG001,Navlur,"OMR Service Road, Navlur",OMR Service Road,CHGL-10058,12.853414,80.228961,80.228961,12.853414,Full
933,W43,CG010,Kandigai,"Kandigai Market Street, Kandigai",Kandigai Market Street,CHGL-10368,12.834053,80.151021,80.151021,12.834053,Empty
934,W12,CG010,Pallavaram,"Pallavaram Market, Pallavaram",Pallavaram Market,CHGL-10985,12.972086,80.1575,80.1575,12.972086,Full
935,W29,CG010,Thiruporur,"Thiruporur Main Road, Thiruporur",Thiruporur Main Road,CHGL-10196,12.741714,80.187695,80.187695,12.741714,Full
936,W16,CG003,Urapakkam,"Urapakkam Market, Urapakkam",Urapakkam Market,CHGL-10500,12.901854,80.101114,80.101114,12.901854,Half Full
937,W36,CG003,Urapakkam,"Urapakkam Bus Stand, Urapakkam",Urapakkam Bus Stand,CHGL-10530,12.919274,80.091925,80.091925,12.919274,Half Full
938,W48,CG008,Tambaram,"Tambaram Sanatorium, Tambaram",Tambaram Sanatorium,CHGL-10432,12.927933,80.134329,80.134329,12.927933,Empty
939,W31,CG001,Navlur,"Navlur Lake Road, Navlur",Navlur Lake Road,CHGL-10028,12.853474,80.221324,80.221324,12.853474,Full
940,W28,CG010,Padappai,"Village Road, Padappai",Village Road,CHGL-10750,12.954239,80.053384,80.053384,12.954239,Empty
941,W31,CG010,Singaperumal Koil,"Market Road, Singaperumal Koil",Market Road,CHGL-10616,12.820224,80.105058,80.105058,12.820224,Full
942,W46,CG010,Thiruporur,"GST Road Thiruporur, Thiruporur",GST Road Thiruporur,CHGL-10202,12.758135,80.19681,80.19681,12.758135,Full
943,W34,CG010,Pallavaram,"Chromepet-Pallavaram Road, Pallavaram",Chromepet-Pallavaram Road,CHGL-11005,12.972456,80.153627,80.153627,12.972456,Half Full
944,W3,CG005,Maraimalai Nagar,"Market Area, Maraimalai Nagar",Market Area,CHGL-10685,12.785149,80.025341,80.025341,12.785149,Full
945,W5,CG010,Mambakkam,"Mambakkam Village Road, Mambakkam",Mambakkam Village Road,CHGL-10328,12.864663,80.117624,80.117624,12.864663,Empty
946,W35,CG008,Tambaram,"Tambaram Sanatorium, Tambaram",Tambaram Sanatorium,CHGL-10434,12.927014,80.129441,80.129441,12.927014,Half Full
947,W7,CG010,Guduvanchery,"Guduvanchery Main Road, Guduvanchery",Guduvanchery Main Road,CHGL-10583,12.859422,80.069249,80.069249,12.859422,Full
948,W29,CG006,Vandalur,"Vandalur Main Road, Vandalur",Vandalur Main Road,CHGL-10273,12.899061,80.073319,80.073319,12.899061,Full
949,W37,CG008,Tambaram,"GST Road Tambaram, Tambaram",GST Road Tambaram,CHGL-10460,12.934574,80.133726,80.133726,12.934574,Full
950,W21,CG008,Tambaram,"Tambaram Main Road, Tambaram",Tambaram Main Road,CHGL-10446,12.93289,80.128113,80.128113,12.93289,Full
951,W3,CG010,Kandigai,"Kandigai Junction, Kandigai",Kandigai Junction,CHGL-10384,12.838544,80.153794,80.153794,12.838544,Empty
952,W22,CG008,Tambaram,"GST Road Tambaram, Tambaram",GST Road Tambaram,CHGL-10414,12.921202,80.12499,80.12499,12.921202,Half Full
953,W22,CG010,Pallavaram,"Chromepet-Pallavaram Road, Pallavaram",Chromepet-Pallavaram Road,CHGL-10969,12.985319,80.142352,80.142352,12.985319,Half Full
954,W6,CG010,Thiruporur,"Mamallapuram Road, Thiruporur",Mamallapuram Road,CHGL-10203,12.751275,80.192688,80.192688,12.751275,Half Full
955,W31,CG010,Thiruporur,"Thiruporur Main Road, Thiruporur",Thiruporur Main Road,CHGL-10197,12.749032,80.184524,80.184524,12.749032,Empty
956,W21,CG007,Perungalathur,"GST Road Perungalathur, Perungalathur",GST Road Perungalathur,CHGL-10818,12.915829,80.091478,80.091478,12.915829,Empty
957,W10,CG003,Urapakkam,"Urapakkam Junction, Urapakkam",Urapakkam Junction,CHGL-10547,12.919142,80.096693,80.096693,12.919142,Half Full
958,W30,CG010,Kelambakkam,"Kelambakkam Main Road, Kelambakkam",Kelambakkam Main Road,CHGL-10145,12.781566,80.214716,80.214716,12.781566,Full
959,W50,CG007,Perungalathur,"Perungalathur Main Road, Perungalathur",Perungalathur Main Road,CHGL-10850,12.92642,80.102162,80.102162,12.92642,Half Full
960,W33,CG010,Kandigai,"Kandigai Village Road, Kandigai",Kandigai Village Road,CHGL-10358,12.838932,80.141902,80.141902,12.838932,Full
961,W8,CG010,Kandigai,"Kandigai Lake Road, Kandigai",Kandigai Lake Road,CHGL-10379,12.832949,80.140557,80.140557,12.832949,Half Full
962,W47,CG008,Tambaram,"West Tambaram, Tambaram",West Tambaram,CHGL-10470,12.935368,80.128819,80.128819,12.935368,Empty
963,W45,CG010,Guduvanchery,"Guduvanchery Junction, Guduvanchery",Guduvanchery Junction,CHGL-10608,12.856244,80.062759,80.062759,12.856244,Empty
964,W25,CG008,Tambaram,"East Tambaram, Tambaram",East Tambaram,CHGL-10494,12.927193,80.12023,80.12023,12.927193,Full
965,W29,CG010,Padappai,"Village Road, Padappai",Village Road,CHGL-10777,12.958945,80.063513,80.063513,12.958945,Half Full
966,W23,CG001,Navlur,"OMR Service Road, Navlur",OMR Service Road,CHGL-10049,12.864896,80.229592,80.229592,12.864896,Half Full
967,W43,CG010,Guduvanchery,"GST Road Guduvanchery, Guduvanchery",GST Road Guduvanchery,CHGL-10567,12.846054,80.057188,80.057188,12.846054,Full
968,W38,CG010,Singaperumal Koil,"GST Road SP Koil, Singaperumal Koil",GST Road SP Koil,CHGL-10649,12.83536,80.096493,80.096493,12.83536,Full
969,W1,CG010,Pallavaram,"Pallavaram Market, Pallavaram",Pallavaram Market,CHGL-10991,12.985078,80.155885,80.155885,12.985078,Empty
970,W10,CG010,Pallavaram,"Chromepet-Pallavaram Road, Pallavaram",Chromepet-Pallavaram Road,CHGL-10959,12.978527,80.143909,80.143909,12.978527,Full
971,W43,CG001,Navlur,"Navlur Main Road, Navlur",Navlur Main Road,CHGL-10023,12.863676,80.231004,80.231004,12.863676,Empty
972,W41,CG010,Pallavaram,"GST Road Pallavaram, Pallavaram",GST Road Pallavaram,CHGL-11031,12.98908,80.146197,80.146197,12.98908,Half Full
973,W27,CG010,Chromepet,"Chromepet Main Road, Chromepet",Chromepet Main Road,CHGL-10886,12.96038,80.132504,80.132504,12.96038,Half Full
974,W47,CG006,Vandalur,"Vandalur Zoo Road, Vandalur",Vandalur Zoo Road,CHGL-10244,12.89771,80.077426,80.077426,12.89771,Full
975,W31,CG005,Maraimalai Nagar,"Maraimalai Nagar Main Road, Maraimalai Nagar",Maraimalai Nagar Main Road,CHGL-10729,12.790331,80.02288,80.02288,12.790331,Full
976,W26,CG010,Pallavaram,"Pallavaram Junction, Pallavaram",Pallavaram Junction,CHGL-10975,12.97473,80.152602,80.152602,12.97473,Full
977,W22,CG010,Pallavaram,"Pallavaram Market, Pallavaram",Pallavaram Market,CHGL-10978,12.976645,80.141259,80.141259,12.976645,Empty
978,W35,CG010,Chromepet,"GST Road Chromepet, Chromepet",GST Road Chromepet,CHGL-10900,12.954147,80.146815,80.146815,12.954147,Half Full
979,W19,CG005,Maraimalai Nagar,"GST Road Maraimalai Nagar, Maraimalai Nagar",GST Road Maraimalai Nagar,CHGL-10718,12.78521,80.021133,80.021133,12.78521,Full
980,W18,CG010,Chromepet,"Chromepet Main Road, Chromepet",Chromepet Main Road,CHGL-10922,12.955001,80.133934,80.133934,12.955001,Half Full
981,W15,CG010,Thiruporur,"Thiruporur Bazaar, Thiruporur",Thiruporur Bazaar,CHGL-10191,12.759927,80.184795,80.184795,12.759927,Full
982,W9,CG010,Pallavaram,"Pallavaram Junction, Pallavaram",Pallavaram Junction,CHGL-11007,12.981053,80.154457,80.154457,12.981053,Full
983,W30,CG006,Vandalur,"GST Road Vandalur, Vandalur",GST Road Vandalur,CHGL-10266,12.895694,80.086808,80.086808,12.895694,Half Full
984,W4,CG003,Urapakkam,"Urapakkam Market, Urapakkam",Urapakkam Market,CHGL-10504,12.900863,80.103446,80.103446,12.900863,Full
985,W15,CG005,Maraimalai Nagar,"Maraimalai Nagar Main Road, Maraimalai Nagar",Maraimalai Nagar Main Road,CHGL-10715,12.793664,80.023893,80.023893,12.793664,Empty
986,W12,CG005,Maraimalai Nagar,"GST Road Maraimalai Nagar, Maraimalai Nagar",GST Road Maraimalai Nagar,CHGL-10708,12.780724,80.024235,80.024235,12.780724,Full
987,W5,CG010,Thiruporur,"Thiruporur Main Road, Thiruporur",Thiruporur Main Road,CHGL-10169,12.747347,80.183928,80.183928,12.747347,Half Full
988,W30,CG005,Maraimalai Nagar,"Railway Station Road, Maraimalai Nagar",Railway Station Road,CHGL-10699,12.785168,80.033049,80.033049,12.785168,Empty
989,W39,CG010,Singaperumal Koil,"GST Road SP Koil, Singaperumal Koil",GST Road SP Koil,CHGL-10633,12.820292,80.104145,80.104145,12.820292,Full
990,W1,CG007,Perungalathur,"Perungalathur Junction, Perungalathur",Perungalathur Junction,CHGL-10844,12.922701,80.103443,80.103443,12.922701,Empty
991,W9,CG010,Guduvanchery,"Guduvanchery Junction, Guduvanchery",Guduvanchery Junction,CHGL-10569,12.860791,80.052275,80.052275,12.860791,Full
992,W28,CG010,Pallavaram,"Pallavaram Market, Pallavaram",Pallavaram Market,CHGL-11011,12.984342,80.148653,80.148653,12.984342,Half Full
993,W29,CG003,Urapakkam,"GST Road Urapakkam, Urapakkam",GST Road Urapakkam,CHGL-10541,12.912434,80.097094,80.097094,12.912434,Half Full
994,W4,CG010,Mambakkam,"Mambakkam Village Road, Mambakkam",Mambakkam Village Road,CHGL-10300,12.872221,80.112728,80.112728,12.872221,Empty
995,W4,CG006,Vandalur,"Vandalur Lake Road, Vandalur",Vandalur Lake Road,CHGL-10279,12.89803,80.077664,80.077664,12.89803,Full
996,W5,CG010,Chromepet,"GST Road Chromepet, Chromepet",GST Road Chromepet,CHGL-10945,12.968356,80.134288,80.134288,12.968356,Full
997,W17,CG010,Mambakkam,"GST Road Mambakkam, Mambakkam",GST Road Mambakkam,CHGL-10315,12.861389,80.115647,80.115647,12.861389,Full
998,W7,CG008,Tambaram,"West Tambaram, Tambaram",West Tambaram,CHGL-10466,12.924934,80.123585,80.123585,12.924934,Full
999,W50,CG010,Guduvanchery,"Guduvanchery Bus Stand, Guduvanchery",Guduvanchery Bus Stand,CHGL-10561,12.862409,80.067167,80.067167,12.862409,Half Full
1000,W37,CG008,Tambaram,"Selaiyur Main Road, Tambaram",Selaiyur Main Road,CHGL-10488,12.920761,80.134209,80.134209,12.920761,Full
1001,W3,CG011,Guduvanchery,"Guduvanchery Bus Stand, Guduvanchery",Guduvanchery Bus Stand,CHGL-10565,12.863313,80.055183,80.055183,12.863313,Empty
1002,W42,CG011,Mambakkam,"GST Road Mambakkam, Mambakkam",GST Road Mambakkam,CHGL-10332,12.869569,80.115329,80.115329,12.869569,Full
1003,W32,CG011,Kandigai,"Kandigai Junction, Kandigai",Kandigai Junction,CHGL-10389,12.839108,80.140202,80.140202,12.839108,Half Full
1004,W5,CG011,Chromepet,"Chromepet Main Road, Chromepet",Chromepet Main Road,CHGL-10912,12.958968,80.147609,80.147609,12.958968,Half Full
1005,W11,CG001,Navlur,"Navlur Junction, Navlur",Navlur Junction,CHGL-10024,12.864871,80.22556,80.22556,12.864871,Full
1006,W40,CG011,Kandigai,"Kandigai Market Street, Kandigai",Kandigai Market Street,CHGL-10362,12.838988,80.149361,80.149361,12.838988,Empty
1007,W3,CG011,Chromepet,"Bus Depot Road, Chromepet",Bus Depot Road,CHGL-10914,12.950509,80.142964,80.142964,12.950509,Half Full
1008,W48,CG011,Kelambakkam,"OMR Kelambakkam, Kelambakkam",OMR Kelambakkam,CHGL-10104,12.785802,80.229311,80.229311,12.785802,Half Full
1009,W42,CG011,Pallavaram,"Chromepet-Pallavaram Road, Pallavaram",Chromepet-Pallavaram Road,CHGL-10990,12.988465,80.158648,80.158648,12.988465,Full
1010,W14,CG001,Navlur,"Navlur Main Road, Navlur",Navlur Main Road,CHGL-10021,12.859422,80.23096,80.23096,12.859422,Full
1011,W20,CG011,Padappai,"Padappai Market, Padappai",Padappai Market,CHGL-10790,12.944259,80.06575,80.06575,12.944259,Empty
1012,W44,CG011,Guduvanchery,"Guduvanchery Market, Guduvanchery",Guduvanchery Market,CHGL-10593,12.856312,80.053853,80.053853,12.856312,Empty
1013,W26,CG011,Kelambakkam,"Kelambakkam Market Area, Kelambakkam",Kelambakkam Market Area,CHGL-10136,12.784077,80.227042,80.227042,12.784077,Half Full
1014,W27,CG011,Chromepet,"Chromepet Market, Chromepet",Chromepet Market,CHGL-10941,12.95179,80.145032,80.145032,12.95179,Half Full
1015,W26,CG011,Pallavaram,"Chromepet-Pallavaram Road, Pallavaram",Chromepet-Pallavaram Road,CHGL-11012,12.972065,80.140832,80.140832,12.972065,Full
1016,W13,CG011,Kandigai,"Kandigai Lake Road, Kandigai",Kandigai Lake Road,CHGL-10376,12.827694,80.145296,80.145296,12.827694,Full
1017,W9,CG011,Pallavaram,"Chromepet-Pallavaram Road, Pallavaram",Chromepet-Pallavaram Road,CHGL-10998,12.981069,80.156736,80.156736,12.981069,Empty
1018,W14,CG011,Padappai,"Padappai Market, Padappai",Padappai Market,CHGL-10792,12.949177,80.055139,80.055139,12.949177,Full
1019,W39,CG005,Maraimalai Nagar,"GST Road Maraimalai Nagar, Maraimalai Nagar",GST Road Maraimalai Nagar,CHGL-10733,12.786079,80.032421,80.032421,12.786079,Half Full
1020,W34,CG001,Navlur,"OMR Service Road, Navlur",OMR Service Road,CHGL-10054,12.846138,80.236088,80.236088,12.846138,Empty
1021,W48,CG008,Tambaram,"Tambaram Sanatorium, Tambaram",Tambaram Sanatorium,CHGL-10462,12.939134,80.127458,80.127458,12.939134,Half Full
1022,W25,CG008,Tambaram,"Tambaram Main Road, Tambaram",Tambaram Main Road,CHGL-10427,12.92696,80.134752,80.134752,12.92696,Full
1023,W16,CG011,Kelambakkam,"OMR Kelambakkam, Kelambakkam",OMR Kelambakkam,CHGL-10097,12.794447,80.211638,80.211638,12.794447,Full
1024,W39,CG011,Singaperumal Koil,"GST Road SP Koil, Singaperumal Koil",GST Road SP Koil,CHGL-10661,12.828494,80.106156,80.106156,12.828494,Half Full
1025,W4,CG003,Urapakkam,"GST Road Urapakkam, Urapakkam",GST Road Urapakkam,CHGL-10523,12.909688,80.092461,80.092461,12.909688,Half Full
1026,W2,CG006,Vandalur,"Vandalur Zoo Road, Vandalur",Vandalur Zoo Road,CHGL-10285,12.900274,80.081426,80.081426,12.900274,Empty
1027,W23,CG005,Maraimalai Nagar,"Railway Station Road, Maraimalai Nagar",Railway Station Road,CHGL-10730,12.793883,80.036533,80.036533,12.793883,Full
1028,W24,CG006,Vandalur,"GST Road Vandalur, Vandalur",GST Road Vandalur,CHGL-10233,12.892846,80.088293,80.088293,12.892846,Empty
1029,W49,CG006,Vandalur,"Vandalur Main Road, Vandalur",Vandalur Main Road,CHGL-10251,12.897226,80.075209,80.075209,12.897226,Full
1030,W18,CG011,Singaperumal Koil,"Temple Street, Singaperumal Koil",Temple Street,CHGL-10653,12.828148,80.105504,80.105504,12.828148,Full
1031,W45,CG006,Vandalur,"Vandalur Main Road, Vandalur",Vandalur Main Road,CHGL-10249,12.906241,80.087742,80.087742,12.906241,Half Full
1032,W16,CG001,Navlur,"Navlur Church Road, Navlur",Navlur Church Road,CHGL-10072,12.861157,80.228445,80.228445,12.861157,Empty
1033,W30,CG008,Tambaram,"West Tambaram, Tambaram",West Tambaram,CHGL-10437,12.927028,80.133091,80.133091,12.927028,Full
1034,W17,CG011,Thiruporur,"Thiruporur Temple Street, Thiruporur",Thiruporur Temple Street,CHGL-10183,12.744703,80.180791,80.180791,12.744703,Empty
1035,W35,CG011,Pallavaram,"Pallavaram Market, Pallavaram",Pallavaram Market,CHGL-11022,12.975685,80.15121,80.15121,12.975685,Full
